Contig	Protein ID	Start	Stop	Strand	size_aa	pI	Mol_weight_kDa	Instability_index	Description	Source	Perc_ID	Perc_Cov	E-value	Refinement	PVOG	Perc_ID	Perc_Cov	E-value
LOC_1789	LOC_1789_1	194	2060	1	621	5.59710693359	70.62054	32.901610306	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_179	LOC_179_1	101	575	1	157	9.68133544922	17.33045	44.0369426752	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_179	LOC_179_2	624	1689	1	354	4.96405029297	41.64615	38.8689830508	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_179	LOC_179_3	1785	2412	1	208	7.51971435547	22.79616	38.2793269231	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1790	LOC_1790_1	776	1094	-1	105	9.18341064453	11.63758	26.56	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1791	LOC_1791_1	119	875	1	251	6.90399169922	28.79787	39.8701195219	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1792	LOC_1792_1	78	900	1	273	5.37518310547	31.17716	37.9161904762	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1793	LOC_1793_1	1174	1789	-1	204	4.70404052734	23.49346	21.4004901961	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1794	LOC_1794_1	65	206	1	46	4.03570556641	5.19975	12.4369565217	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1795	LOC_1795_1	75	390	1	104	9.04632568359	10.88589	32.9538461538	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1795	LOC_1795_2	509	836	1	108	4.85833740234	12.48182	43.7814814815	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1795	LOC_1795_3	974	1160	-1	61	9.39666748047	6.55227	7.3868852459	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1796	LOC_1796_1	5	200	1	64	4.55169677734	7.81019	49.8625	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1796	LOC_1796_2	162	1272	1	369	4.79400634766	40.95269	30.1929539295	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1796	LOC_1796_3	1388	1853	1	154	5.12469482422	17.39507	35.7337662338	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1797	LOC_1797_1	294	1149	-1	284	5.41925048828	32.81136	27.8042253521	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1798	LOC_1798_1	25	1162	1	378	5.35760498047	43.05827	39.187037037	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1799	LOC_1799_1	222	1098	1	291	10.4692993164	33.8903	26.3996563574	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_18	LOC_18_1	21	378	1	118	6.62860107422	13.73035	26.6170338983	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_18	LOC_18_2	425	1313	1	295	9.29998779297	33.93301	34.2139661017	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_180	LOC_180_1	393	1260	-1	288	4.60882568359	32.51526	25.5604166667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1800	LOC_1800_1	146	848	1	233	9.80670166016	27.80043	45.4463519313	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1801	LOC_1801_1	12	267	1	84	9.32415771484	9.5883	34.5607142857	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1802	LOC_1802_1	732	999	-1	88	6.47698974609	9.95996	21.9647727273	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1804	LOC_1804_1	268	2179	1	636	5.16986083984	69.64412	31.7966981132	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1805	LOC_1805_1	108	1638	1	509	5.67681884766	58.77927	53.3220039293	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1805	LOC_1805_2	1615	3289	1	557	5.56829833984	65.50514	46.4510412926	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1806	LOC_1806_1	328	772	-1	147	9.45318603516	17.98717	50.5510884354	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1806	LOC_1806_2	1036	1297	-1	86	9.75347900391	9.59435	34.3488372093	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1807	LOC_1807_1	47	539	1	163	5.00738525391	18.12799	27.4099386503	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0157	71.0	55.1351351351	2.1e-05
LOC_1807	LOC_1807_2	558	2040	-1	493	9.36846923828	56.61206	27.7062880325	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1808	LOC_1808_1	804	1758	-1	317	6.11138916016	34.68168	30.8012618297	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_181	LOC_181_1	11	215	1	67	7.84478759766	7.86957	36.9925373134	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_181	LOC_181_2	243	840	-1	198	5.04901123047	22.31974	21.3616161616	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_181	LOC_181_3	905	1010	1	34	9.99615478516	3.81156	38.6882352941	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1810	LOC_1810_1	408	906	-1	165	9.98052978516	18.41814	55.0581818182	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1811	LOC_1811_1	4	946	1	313	9.06427001953	33.7194	39.9492332268	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1812	LOC_1812_1	24	1152	1	375	9.83526611328	42.48764	32.96592	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1813	LOC_1813_1	54	978	1	307	6.74798583984	34.75581	25.387980456	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1814	LOC_1814_1	165	1095	-1	309	4.93096923828	35.46382	47.3408090615	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1815	LOC_1815_1	163	976	-1	270	8.81549072266	31.81261	31.9088888889	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1815	LOC_1815_2	982	1462	-1	159	8.51226806641	18.01342	33.7183018868	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1816	LOC_1816_1	72	585	1	170	5.02020263672	18.30546	19.6158823529	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1817	LOC_1817_1	75	930	1	284	9.42169189453	31.69074	19.8845422535	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1818	LOC_1818_1	1558	2599	-1	346	4.55682373047	38.86274	29.1026011561	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1819	LOC_1819_1	473	1208	-1	244	5.08294677734	26.70056	46.2488114754	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_182	LOC_182_1	143	503	1	119	7.79547119141	13.10854	24.881512605	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1820	LOC_1820_1	493	727	1	77	9.18389892578	8.79003	18.6363636364	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1821	LOC_1821_1	0	807	1	268	4.81182861328	30.42253	31.8015298507	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1822	LOC_1822_1	522	1560	-1	345	5.25677490234	39.66724	34.7397391304	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1822	LOC_1822_2	1628	1805	-1	58	4.85772705078	6.34404	24.725862069	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1823	LOC_1823_1	122	980	1	285	8.18328857422	31.242	36.4052631579	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1824	LOC_1824_1	689	1004	-1	104	6.63909912109	11.95583	38.0576923077	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1825	LOC_1825_1	439	901	1	153	4.73040771484	16.81254	44.3418300654	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1826	LOC_1826_1	232	1576	1	447	4.97991943359	50.41075	33.2805592841	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1828	LOC_1828_1	310	1252	-1	313	4.49981689453	34.04757	17.2581469649	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1829	LOC_1829_1	462	1047	-1	194	9.34808349609	21.70541	30.7953608247	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_183	LOC_183_1	270	975	1	234	9.67315673828	26.53819	32.2982905983	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1830	LOC_1830_1	311	1877	-1	521	5.47723388672	59.36346	37.2050095969	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1832	LOC_1832_1	23	2309	1	761	5.90789794922	88.48154	42.298173456	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1832	LOC_1832_2	2276	2735	-1	152	7.62237548828	16.96046	42.1743421053	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1833	LOC_1833_1	42	1344	1	433	7.99261474609	49.86509	39.0997921478	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1834	LOC_1834_1	244	916	1	223	6.84149169922	25.00278	31.5748878924	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1834	LOC_1834_2	908	1601	1	230	8.72125244141	25.91708	25.1883478261	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0158	86.0	91.1504424779	2.5e-12
LOC_1835	LOC_1835_1	114	888	1	257	5.26422119141	27.76217	32.236614786	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1835	LOC_1835_2	916	1816	1	299	4.69281005859	32.43886	37.933812709	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1836	LOC_1836_1	12	789	-1	258	5.80499267578	29.27977	35.3127906977	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1836	LOC_1836_2	801	1392	-1	196	4.13861083984	21.13866	37.6158163265	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1838	LOC_1838_1	97	769	1	223	10.9736938477	26.40158	62.2282959641	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1839	LOC_1839_1	33	792	1	252	4.78765869141	26.96514	25.0666666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_184	LOC_184_1	1217	1607	-1	129	9.57745361328	15.0498	45.5357364341	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1840	LOC_1840_1	160	904	1	247	6.60833740234	27.45959	27.4214574899	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1841	LOC_1841_1	866	1358	-1	163	4.03912353516	18.03467	34.7349693252	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1842	LOC_1842_1	135	897	1	253	5.62310791016	29.70407	49.9399604743	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1845	LOC_1845_1	137	785	-1	215	9.42901611328	24.26646	64.12	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1846	LOC_1846_1	51	564	1	170	7.63519287109	18.98275	21.0464705882	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1847	LOC_1847_1	189	1656	1	488	8.48822021484	54.49211	33.3653893443	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1847	LOC_1847_2	1662	2031	-1	122	8.03619384766	13.62227	44.1385245902	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1847	LOC_1847_3	2329	2644	-1	104	8.81903076172	11.07226	14.7721153846	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1848	LOC_1848_1	436	862	-1	141	4.28167724609	16.06908	36.3602836879	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1848	LOC_1848_2	998	1403	-1	134	4.73040771484	14.99709	22.6441044776	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1848	LOC_1848_3	1421	2474	-1	350	4.77813720703	38.07397	14.0117142857	coat protein (endogenous virus) [Clostridium phage phiCT453A]	DIAMOND	52.1	102.0	1.2e-95	YES	VOG1329	93.0	98.2035928144	2.6e-63
LOC_1849	LOC_1849_1	403	2761	-1	785	8.03863525391	91.54448	35.6373503185	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_185	LOC_185_1	470	932	-1	153	6.69830322266	17.11633	46.3352941176	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1850	LOC_1850_1	116	401	-1	94	5.29498291016	10.89733	17.8510638298	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1850	LOC_1850_2	354	1035	-1	226	5.43756103516	25.97604	45.2947345133	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1851	LOC_1851_1	666	987	1	106	9.57684326172	11.93429	60.508490566	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1851	LOC_1851_2	1507	2572	-1	354	5.39996337891	39.42853	34.3361581921	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1851	LOC_1851_3	2613	2952	1	112	9.75250244141	11.71498	35.5383928571	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1851	LOC_1851_4	2948	3353	-1	134	5.55804443359	13.95251	16.8104477612	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1851	LOC_1851_5	3529	3949	-1	139	5.22735595703	14.79852	31.8798561151	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1852	LOC_1852_1	627	1284	1	218	4.57415771484	22.39906	53.0564220183	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1853	LOC_1853_1	156	591	1	144	9.51214599609	16.64151	28.1590277778	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1853	LOC_1853_2	598	1129	-1	176	9.55914306641	20.94342	35.5920454545	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1854	LOC_1854_1	627	1092	-1	154	4.36419677734	18.00546	52.6525974026	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1856	LOC_1856_1	0	600	-1	199	9.22418212891	22.63385	18.8031155779	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1856	LOC_1856_2	605	2351	-1	581	4.56878662109	63.71596	20.9306712565	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1857	LOC_1857_1	52	1147	1	364	5.97479248047	39.96995	40.271978022	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1858	LOC_1858_1	202	1015	-1	270	6.90679931641	30.28954	38.9774074074	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1858	LOC_1858_2	1134	1770	-1	211	4.96905517578	22.70171	28.5772511848	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1858	LOC_1858_3	1836	2793	-1	318	5.26068115234	35.1385	30.0990880503	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1858	LOC_1858_4	2857	3343	-1	161	8.43682861328	18.22992	41.501863354	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_1	494	689	-1	64	6.21527099609	7.48626	49.6765625	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_2	685	1519	-1	277	4.79388427734	30.01351	26.474368231	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_3	1502	2024	-1	173	8.40142822266	20.01822	33.4393063584	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_4	2020	2527	-1	168	4.62689208984	18.93491	34.2672619048	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_5	2523	2754	-1	76	9.26861572266	8.54047	24.5382894737	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_6	2765	4103	-1	445	4.97576904297	49.31616	28.6474382022	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_7	4099	4849	-1	249	5.22833251953	28.18816	38.0823293173	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_8	4838	6203	-1	454	5.20611572266	51.23406	34.3253303965	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG4556	71.0	80.5755395683	7.1e-24
LOC_1859	LOC_1859_9	6368	8249	-1	626	5.87481689453	71.40634	32.0741373802	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1859	LOC_1859_10	8245	8563	-1	105	5.25799560547	11.95138	55.7733333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_186	LOC_186_1	99	1875	-1	591	4.34307861328	66.55172	35.2634856176	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1860	LOC_1860_1	1082	1517	-1	144	5.29949951172	16.31913	25.4666666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1860	LOC_1860_2	1664	1907	1	80	6.19134521484	9.03498	27.41	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1860	LOC_1860_3	1913	2408	-1	164	9.62921142578	19.01806	58.7548780488	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1861	LOC_1861_1	25	148	1	40	4.25067138672	4.65292	37.3725	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1861	LOC_1861_2	167	320	1	50	4.08343505859	5.75309	40.18	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1861	LOC_1861_3	407	1148	1	246	5.34234619141	27.96491	40.9691056911	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG3691	85.0	79.8245614035	4.3e-49
LOC_1862	LOC_1862_1	18	567	1	182	9.63568115234	21.1903	47.2258241758	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1863	LOC_1863_1	117	552	1	144	6.69378662109	16.71518	41.6909722222	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1865	LOC_1865_1	56	569	1	170	9.04229736328	19.49268	24.2670588235	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1866	LOC_1866_1	934	1321	-1	128	4.07171630859	13.50909	52.86015625	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1867	LOC_1867_1	991	1201	-1	69	9.97332763672	8.55759	65.0913043478	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1868	LOC_1868_1	597	1086	-1	162	9.78460693359	17.15524	41.9925925926	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1868	LOC_1868_2	1390	2167	-1	258	9.61773681641	29.79313	50.361627907	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1869	LOC_1869_1	45	1011	1	321	4.98675537109	36.38879	44.4863551402	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_187	LOC_187_1	17	2030	1	670	8.75714111328	76.90105	28.7073432836	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_187	LOC_187_2	2290	2521	-1	76	9.34307861328	8.63579	11.7013157895	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1870	LOC_1870_1	71	512	1	146	4.76092529297	17.24597	50.6938356164	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1870	LOC_1870_2	533	1400	1	288	6.16156005859	33.89761	30.1302083333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1871	LOC_1871_1	1001	1196	-1	64	6.02081298828	7.33533	23.5765625	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1871	LOC_1871_2	1205	1559	-1	117	3.66839599609	12.63566	-2.51452991453	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1872	LOC_1872_1	326	1319	1	330	8.84967041016	36.62934	46.9590909091	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1873	LOC_1873_1	753	1839	-1	361	5.32562255859	40.73262	33.1648476454	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1874	LOC_1874_1	66	360	1	97	4.56170654297	10.87381	32.1979381443	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1875	LOC_1875_1	24	588	1	187	9.69268798828	21.07094	50.2898395722	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1875	LOC_1875_2	915	1137	-1	73	4.76129150391	8.32116	58.502739726	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1875	LOC_1875_3	1170	1767	-1	198	10.1419067383	22.02814	32.8838383838	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1876	LOC_1876_1	153	1185	-1	343	5.20135498047	40.15902	34.4422740525	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1877	LOC_1877_1	425	1253	-1	275	8.73663330078	32.81816	52.0284727273	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1877	LOC_1877_2	1925	2630	-1	234	8.73614501953	27.42479	45.1916239316	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1877	LOC_1877_3	2639	3314	-1	224	8.75457763672	26.61114	36.2491071429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1878	LOC_1878_1	20	1652	1	543	6.35504150391	62.77717	40.0967219153	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1879	LOC_1879_1	264	1056	1	263	4.44610595703	28.52725	24.0114068441	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_188	LOC_188_1	374	587	-1	70	4.87017822266	8.07206	22.8528571429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_188	LOC_188_2	686	1022	-1	111	4.80780029297	12.74118	48.8225225225	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1880	LOC_1880_1	218	1007	1	262	5.10394287109	30.75362	34.0141221374	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1881	LOC_1881_1	50	272	-1	73	4.99334716797	8.53939	50.8383561644	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1881	LOC_1881_2	268	802	-1	177	9.51458740234	20.65137	44.904519774	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1881	LOC_1881_3	798	1626	-1	275	8.91949462891	31.41863	41.3163636364	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG3682	84.0	50.2590673575	3.4e-21
LOC_1882	LOC_1882_1	111	312	1	66	9.86614990234	7.47464	37.3121212121	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1883	LOC_1883_1	356	1025	1	222	9.56536865234	23.90787	33.3235135135	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1883	LOC_1883_2	1012	1291	1	92	11.8291625977	9.41515	12.1402173913	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1884	LOC_1884_1	8	434	1	141	7.74359130859	16.05048	24.7588652482	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1884	LOC_1884_2	446	2027	1	526	4.84490966797	60.3611	48.2825285171	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1885	LOC_1885_1	212	923	-1	236	5.75909423828	25.99283	45.2822457627	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG7446	93.0	74.4336569579	4.4e-31
LOC_1885	LOC_1885_2	925	2401	-1	491	4.27655029297	51.72763	52.3283095723	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1885	LOC_1885_3	2624	3011	1	128	5.94744873047	14.9087	64.6296875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1885	LOC_1885_4	3035	3614	-1	192	9.86773681641	22.68729	46.51671875	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG9243	84.0	81.7351598174	9.1e-10
LOC_1885	LOC_1885_5	3617	3941	-1	107	6.01458740234	11.98606	7.13373831776	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1886	LOC_1886_1	34	730	1	231	5.90386962891	26.99104	40.6416017316	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1887	LOC_1887_1	501	714	-1	70	9.42962646484	8.0174	16.7657142857	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_1887	LOC_1887_2	710	1634	-1	307	4.84759521484	34.18889	33.5048859935	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
