#Original	New
ERR1857044_NC_009333.1_1:1.1208	LOC_1
ERR1857044_Contig_9401_5.07216:1.1087	LOC_2793
ERR1857044_Contig_13468_19.4809:1.2532	LOC_2794
ERR1857044_Contig_82511_16.1237:1.1111	LOC_2795
ERR1857044_Contig_48456_6.95935:1.1693	LOC_2796
ERR1857044_Contig_20312_35.775:1.1100	LOC_2797
ERR1857044_Contig_70262_22.6387:1.2774	LOC_2798
ERR1857044_Contig_39724_21.3836:1.1433	LOC_2799
ERR1857044_Contig_28889_21.4307:1.1139	LOC_2800
ERR1857044_Contig_3115_10.2807:1.1192	LOC_2801
ERR1857044_Contig_63190_4.92956:1.1028	LOC_2802
ERR1857044_Contig_77666_8.58841:1.1055	LOC_2803
ERR1857044_Contig_16248_15.4847:1.1229	LOC_2804
ERR1857044_Contig_47292_10.2333:1.2528	LOC_2805
ERR1857044_Contig_84270_22.0925:1.1198	LOC_2806
ERR1857044_Contig_27085_4.79796:1.1198	LOC_2807
ERR1857044_Contig_18620_23.7056:1.1905	LOC_2808
ERR1857044_Contig_35831_7.71378:1.2574	LOC_2809
ERR1857044_Contig_33068_12.1706:1.1198	LOC_2810
ERR1857044_Contig_58030_11.7946:1.1252	LOC_2811
ERR1857044_Contig_42668_23.001:1.1953	LOC_2812
ERR1857044_Contig_40662_23.7481:1.1592	LOC_2813
ERR1857044_Contig_287_11.5809:1.1509	LOC_2814
ERR1857044_Contig_79858_25.0234:1.2116	LOC_2815
ERR1857044_Contig_439_9.36452:1.1773	LOC_2816
ERR1857044_Contig_73769_10.9526:1.1328	LOC_2817
ERR1857044_Contig_62506_6.56242:1.1638	LOC_2818
ERR1857044_Contig_27074_9.24725:1.1472	LOC_2819
ERR1857044_Contig_60984_34.7984:1.1840	LOC_2820
ERR1857044_Contig_3282_11.3298:1.2743	LOC_2821
ERR1857044_Contig_57279_7.63323:1.1705	LOC_2822
ERR1857044_Contig_81807_7.13829:1.1365	LOC_2823
ERR1857044_Contig_78245_20.8194:1.1122	LOC_2824
ERR1857044_Contig_13925_11.5844:1.1755	LOC_2825
ERR1857044_Contig_24518_6.92052:1.1555	LOC_2826
ERR1857044_Contig_78896_14.7811:1.1281	LOC_2827
ERR1857044_Contig_88281_9.49952:1.1065	LOC_2828
ERR1857044_Contig_26980_10.1165:1.1556	LOC_2829
ERR1857044_Contig_44567_15.9899:1.2880	LOC_2830
ERR1857044_Contig_5685_37.3804:1.1061	LOC_2831
ERR1857044_Contig_81511_11.2978:1.1363	LOC_2832
ERR1857044_Contig_6618_19.5801:1.1511	LOC_2833
ERR1857044_Contig_27438_8.14223:1.1391	LOC_2834
ERR1857044_Contig_29332_10.6539:1.2745	LOC_2835
ERR1857044_Contig_61600_9.26667:1.4730	LOC_2836
ERR1857044_Contig_10041_35.8626:1.1556	LOC_2837
ERR1857044_Contig_21805_10.0434:1.1931	LOC_2838
ERR1857044_Contig_83243_9.93634:1.1308	LOC_2839
ERR1857044_Contig_76541_12.9215:1.1052	LOC_2840
ERR1857044_Contig_91253_20.224:1.1230	LOC_2841
ERR1857044_Contig_9894_23.6776:1.1512	LOC_2842
ERR1857044_Contig_49914_11.1013:1.1027	LOC_2843
ERR1857044_Contig_90323_19.4929:1.1288	LOC_2844
ERR1857044_Contig_89955_9.93529:1.1179	LOC_2845
ERR1857044_Contig_55208_27.7405:1.1149	LOC_2846
ERR1857044_Contig_14149_7.64518:1.1804	LOC_2847
ERR1857044_Contig_19940_38.5039:1.1548	LOC_2848
ERR1857044_Contig_22158_8.44995:1.2138	LOC_2849
ERR1857044_Contig_22939_12.2071:1.1058	LOC_2850
ERR1857044_Contig_63979_11.9153:1.2735	LOC_2851
ERR1857044_Contig_2935_11.5818:1.1230	LOC_2852
ERR1857044_Contig_64456_23.8573:1.1078	LOC_2853
ERR1857044_Contig_88074_10.1098:1.2443	LOC_2854
ERR1857044_Contig_66225_8.10105:1.1445	LOC_2855
ERR1857044_Contig_67167_24.2603:1.1799	LOC_2856
ERR1857044_Contig_90893_11.2036:1.1651	LOC_2857
ERR1857044_Contig_60869_9.60673:1.1238	LOC_2858
ERR1857044_Contig_31942_10.9692:1.2097	LOC_2859
ERR1857044_Contig_76731_9.37079:1.1951	LOC_2860
ERR1857044_Contig_71990_9.90557:1.1905	LOC_2861
ERR1857044_Contig_19442_9.14521:1.1418	LOC_2862
ERR1857044_Contig_8877_5.24834:1.1224	LOC_2863
ERR1857044_Contig_82746_6.50727:1.2151	LOC_2864
ERR1857044_Contig_64374_24.2403:1.1227	LOC_2865
ERR1857044_Contig_77849_20.1985:1.2821	LOC_2866
ERR1857044_Contig_87213_12.48:1.1168	LOC_2867
ERR1857044_Contig_43342_8.91529:1.3479	LOC_2868
ERR1857044_Contig_9987_7.64047:1.1305	LOC_2869
ERR1857044_Contig_28881_12.0837:1.2122	LOC_2870
ERR1857044_Contig_89164_9.26053:1.1041	LOC_2871
ERR1857044_Contig_19850_26.8243:1.1073	LOC_2872
ERR1857044_Contig_2569_9.23547:1.1052	LOC_2873
ERR1857044_Contig_6727_6.23512:1.1062	LOC_2874
ERR1857044_Contig_63036_13.7694:1.2184	LOC_2875
ERR1857044_Contig_81463_21.9186:1.1531	LOC_2876
ERR1857044_Contig_72167_8.27831:1.2413	LOC_2877
ERR1857044_Contig_19986_7.75057:1.2197	LOC_2878
ERR1857044_Contig_63396_7.84215:1.1097	LOC_2879
ERR1857044_Contig_928_8.18277:1.1169	LOC_2880
ERR1857044_Contig_20865_8.69124:1.1173	LOC_2881
ERR1857044_Contig_80408_10.9539:1.1496	LOC_2882
ERR1857044_Contig_83449_22.8118:1.1125	LOC_2883
ERR1857044_Contig_55833_15.7997:1.1533	LOC_2884
ERR1857044_Contig_35764_10.5071:1.1909	LOC_2885
ERR1857044_Contig_22651_13.4657:1.2264	LOC_2886
ERR1857044_Contig_30326_27.0298:1.1562	LOC_2887
ERR1857044_Contig_66167_10.3707:1.1749	LOC_2888
ERR1857044_Contig_10379_8.78186:1.2853	LOC_2889
ERR1857044_Contig_70424_16.728:1.1439	LOC_2890
ERR1857044_Contig_14776_22.2649:1.1462	LOC_2891
ERR1857044_Contig_73899_8.70202:1.1208	LOC_2892
ERR1857044_Contig_29969_7.15331:1.1442	LOC_2893
ERR1857044_Contig_84114_5.96134:1.1727	LOC_2894
ERR1857044_Contig_19794_8.88497:1.1211	LOC_2895
ERR1857044_Contig_77061_11.7733:1.2795	LOC_2896
ERR1857044_Contig_10440_9.10906:1.1047	LOC_2897
ERR1857044_Contig_52098_7.47613:1.1570	LOC_2898
ERR1857044_Contig_64467_8.4434:1.3112	LOC_2899
ERR1857044_Contig_38917_7.14683:1.1675	LOC_2900
ERR1857044_Contig_72707_11.4491:1.1759	LOC_2901
ERR1857044_Contig_51484_10.3391:1.1061	LOC_2902
ERR1857044_Contig_26533_13.3758:1.1127	LOC_2903
ERR1857044_Contig_13683_7.73719:1.4624	LOC_2904
ERR1857044_Contig_5212_37.097:1.1432	LOC_2905
ERR1857044_Contig_24847_10.0699:1.1221	LOC_2906
ERR1857044_Contig_36981_7.91774:1.2123	LOC_2907
ERR1857044_Contig_39192_10.9003:1.2688	LOC_2908
ERR1857044_Contig_91017_9.34386:1.1192	LOC_2909
ERR1857044_Contig_79340_23.6125:1.1287	LOC_2910
ERR1857044_Contig_53824_26.509:1.1183	LOC_2911
ERR1857044_Contig_48094_7.22835:1.1163	LOC_2912
ERR1857044_Contig_1415_10.7786:1.1158	LOC_2913
ERR1857044_Contig_14496_25.0428:1.1072	LOC_2914
ERR1857044_Contig_12418_35.0973:1.1335	LOC_2915
ERR1857044_Contig_76226_11.2181:1.2216	LOC_2916
ERR1857044_Contig_40083_10.0875:1.1083	LOC_2917
ERR1857044_Contig_83092_12.0286:1.1631	LOC_2918
ERR1857044_Contig_2289_13.1689:1.1151	LOC_2919
ERR1857044_Contig_70839_12.1358:1.1353	LOC_2920
ERR1857044_Contig_10845_14.6024:1.1939	LOC_2921
ERR1857044_Contig_25423_16.5387:1.1145	LOC_2922
ERR1857044_Contig_50352_24.5164:1.2063	LOC_2923
ERR1857044_Contig_37913_10.2164:1.1291	LOC_2924
ERR1857044_Contig_79485_7.39731:1.1062	LOC_2925
ERR1857044_Contig_1188_8.87975:1.2465	LOC_2926
ERR1857044_Contig_89121_31.3623:1.1599	LOC_2927
ERR1857044_Contig_43785_6.95794:1.1732	LOC_2928
ERR1857044_Contig_73745_10.685:1.1109	LOC_2929
ERR1857044_Contig_7929_13.4684:1.1143	LOC_2930
ERR1857044_Contig_42708_11.1216:1.1056	LOC_2931
ERR1857044_Contig_36263_8.80401:1.2362	LOC_2932
ERR1857044_Contig_8224_7.70961:1.1029	LOC_2933
ERR1857044_Contig_91602_8.18789:1.1308	LOC_2934
ERR1857044_Contig_46870_6.10254:1.1239	LOC_2935
ERR1857044_Contig_29596_26.7094:1.1011	LOC_2936
ERR1857044_Contig_87842_24.4369:1.1256	LOC_2937
ERR1857044_Contig_79541_10.5736:1.1155	LOC_2938
ERR1857044_Contig_33372_19.4197:1.1004	LOC_2939
ERR1857044_Contig_53022_36.1903:1.1050	LOC_2940
ERR1857044_Contig_78094_22.3167:1.1002	LOC_2941
ERR1857044_Contig_53370_10.4143:1.3906	LOC_2942
ERR1857044_Contig_18934_37.1735:1.1046	LOC_2943
ERR1857044_Contig_22781_22.26:1.1774	LOC_2944
ERR1857044_Contig_84734_18.2338:1.2180	LOC_2945
ERR1857044_Contig_72773_11.0862:1.1169	LOC_2946
ERR1857044_Contig_83344_27.4397:1.1912	LOC_2947
ERR1857044_Contig_32869_25.2205:1.1671	LOC_2948
ERR1857044_Contig_2580_30.6733:1.1483	LOC_2949
ERR1857044_Contig_26247_35.2046:1.1726	LOC_2950
ERR1857044_Contig_91821_7.52764:1.1811	LOC_2951
ERR1857044_Contig_64008_13.2237:1.1115	LOC_2952
ERR1857044_Contig_10430_24.8929:1.2111	LOC_2953
ERR1857044_Contig_82021_7.03872:1.1673	LOC_2954
ERR1857044_Contig_87685_13.8728:1.1089	LOC_2955
ERR1857044_Contig_37684_21.5132:1.1039	LOC_2956
ERR1857044_Contig_17610_9.28947:1.2604	LOC_2957
ERR1857044_Contig_83417_10.8216:1.1522	LOC_2958
ERR1857044_Contig_86717_25.531:1.1003	LOC_2959
ERR1857044_Contig_25893_8.43031:1.1168	LOC_2960
ERR1857044_Contig_40913_10.4847:1.2380	LOC_2961
ERR1857044_Contig_1232_22.1883:1.1050	LOC_2962
ERR1857044_Contig_53827_12.5486:1.1400	LOC_2963
ERR1857044_Contig_86473_7.03997:1.2322	LOC_2964
ERR1857044_Contig_47871_8.28217:1.1108	LOC_2965
ERR1857044_Contig_27662_11.8806:1.3278	LOC_2966
ERR1857044_Contig_25135_22.1079:1.2819	LOC_2967
ERR1857044_Contig_63270_22.988:1.1024	LOC_2968
ERR1857044_Contig_63558_7.54971:1.1388	LOC_2969
ERR1857044_Contig_55_24.3592:1.1426	LOC_2970
ERR1857044_Contig_18801_10.837:1.1726	LOC_2971
ERR1857044_Contig_27408_6.02677:1.1589	LOC_2972
ERR1857044_Contig_42085_7.25753:1.1282	LOC_2973
ERR1857044_Contig_13870_21.392:1.1219	LOC_2974
ERR1857044_Contig_42055_18.3708:1.1649	LOC_2975
ERR1857044_Contig_31319_24.221:1.1658	LOC_2976
ERR1857044_Contig_13545_21.1403:1.1239	LOC_2977
ERR1857044_Contig_48791_9.29768:1.1226	LOC_2978
ERR1857044_Contig_85845_8.92372:1.2537	LOC_2979
ERR1857044_Contig_42632_8.85583:1.1324	LOC_2980
ERR1857044_Contig_38558_8.94325:1.2399	LOC_2981
ERR1857044_Contig_77252_10.4242:1.2019	LOC_2982
ERR1857044_Contig_77146_9.2723:1.1074	LOC_2983
ERR1857044_Contig_58940_11.9611:1.3751	LOC_2984
ERR1857044_Contig_12284_8.75881:1.1127	LOC_2985
ERR1857044_Contig_63572_5.45401:1.1031	LOC_2986
ERR1857044_Contig_13962_29.428:1.1492	LOC_2987
ERR1857044_Contig_20255_35.6903:1.1838	LOC_2988
ERR1857044_Contig_14913_27.5357:1.1043	LOC_2989
ERR1857044_Contig_71096_7.90615:1.1224	LOC_2990
ERR1857044_Contig_31558_9.91145:1.1217	LOC_2991
ERR1857044_Contig_11172_9.16443:1.1212	LOC_2992
ERR1857044_Contig_2953_14.5211:1.1419	LOC_2993
ERR1857044_Contig_39114_21.0649:1.1253	LOC_2994
ERR1857044_Contig_7093_5.98795:1.1016	LOC_2995
ERR1857044_Contig_10634_12.1296:1.2243	LOC_2996
ERR1857044_Contig_83214_7.24063:1.1034	LOC_2997
ERR1857044_Contig_52669_8.53592:1.1259	LOC_2998
ERR1857044_Contig_9887_5.45003:1.1451	LOC_2999
ERR1857044_Contig_19856_14.907:1.1321	LOC_3000
ERR1857044_Contig_23216_26.8487:1.1686	LOC_3001
ERR1857044_Contig_55939_6.55847:1.1012	LOC_3002
ERR1857044_Contig_41676_22.7431:1.1114	LOC_3003
ERR1857044_Contig_38250_24.0889:1.1178	LOC_3004
ERR1857044_Contig_87205_7.22679:1.1237	LOC_3005
ERR1857044_Contig_67908_11.5962:1.2311	LOC_3006
ERR1857044_Contig_79843_12.4978:1.3021	LOC_3007
ERR1857044_Contig_30539_9.77375:1.2610	LOC_3008
ERR1857044_Contig_40439_14.5453:1.1014	LOC_3009
ERR1857044_Contig_13436_14.6857:1.1124	LOC_3010
ERR1857044_Contig_38813_9.78461:1.1566	LOC_3011
ERR1857044_Contig_64113_12.5285:1.1916	LOC_3012
ERR1857044_Contig_2383_8.34208:1.2116	LOC_3013
ERR1857044_Contig_26522_9.24603:1.1784	LOC_3014
ERR1857044_Contig_54930_12.191:1.1067	LOC_3015
ERR1857044_Contig_11422_7.44421:1.1902	LOC_3016
ERR1857044_Contig_87001_10.9135:1.1395	LOC_3017
ERR1857044_Contig_22790_10.1764:1.1721	LOC_3018
ERR1857044_Contig_89080_16.6241:1.1140	LOC_3019
ERR1857044_Contig_49120_9.84927:1.1327	LOC_3020
ERR1857044_Contig_82055_10.9942:1.3323	LOC_3021
ERR1857044_Contig_49692_23.8112:1.2075	LOC_3022
ERR1857044_Contig_30965_20.2756:1.1145	LOC_3023
ERR1857044_Contig_67431_24.6058:1.1253	LOC_3024
ERR1857044_Contig_72107_11.0174:1.1976	LOC_3025
ERR1857044_Contig_26765_25.137:1.1254	LOC_3026
ERR1857044_Contig_14467_20.918:1.1568	LOC_3027
ERR1857044_Contig_2255_9.60878:1.2047	LOC_3028
ERR1857044_Contig_36517_5.95981:1.1513	LOC_3029
ERR1857044_Contig_35665_14.6609:1.1648	LOC_3030
ERR1857044_Contig_73838_11.1902:1.1739	LOC_3031
ERR1857044_Contig_56568_6.57347:1.1633	LOC_3032
ERR1857044_Contig_54512_6.91042:1.1248	LOC_3033
ERR1857044_Contig_59082_9.91924:1.1605	LOC_3034
ERR1857044_Contig_47221_17.7807:1.1110	LOC_3035
ERR1857044_Contig_44770_13.6973:1.1513	LOC_3036
ERR1857044_Contig_70657_17.6575:1.2554	LOC_3037
ERR1857044_Contig_93200_9.89438:1.2548	LOC_3038
ERR1857044_Contig_38026_21.7913:1.1151	LOC_3039
ERR1857044_Contig_21869_13.4278:1.1855	LOC_3040
ERR1857044_Contig_66000_9.2009:1.1135	LOC_3041
ERR1857044_Contig_84088_26.07:1.1249	LOC_3042
ERR1857044_Contig_85300_24.2168:1.1256	LOC_3043
ERR1857044_Contig_22987_14.0147:1.1042	LOC_3044
ERR1857044_Contig_3396_29.4004:1.1099	LOC_3045
ERR1857044_Contig_69455_13.5435:1.1021	LOC_3046
ERR1857044_Contig_49137_6.42472:1.1428	LOC_3047
ERR1857044_Contig_49891_11.7098:1.1178	LOC_3048
ERR1857044_Contig_73252_37.3147:1.1787	LOC_3049
ERR1857044_Contig_51764_8.37735:1.1565	LOC_3050
ERR1857044_Contig_13432_7.04865:1.1541	LOC_3051
ERR1857044_Contig_39927_9.96045:1.2801	LOC_3052
ERR1857044_Contig_67626_20.3023:1.1479	LOC_3053
ERR1857044_Contig_60438_20.2192:1.1594	LOC_3054
ERR1857044_Contig_2245_20.376:1.1214	LOC_3055
ERR1857044_Contig_57220_13.0058:1.1411	LOC_3056
ERR1857044_Contig_86841_23.8379:1.1186	LOC_3057
ERR1857044_Contig_80219_6.87882:1.1002	LOC_3058
ERR1857044_Contig_27844_14.8755:1.2220	LOC_3059
ERR1857044_Contig_26107_11.5516:1.1405	LOC_3060
ERR1857044_Contig_63756_8.43868:1.1349	LOC_3061
ERR1857044_Contig_21142_8.4299:1.1739	LOC_3062
ERR1857044_Contig_19052_7.45027:1.1508	LOC_3063
ERR1857044_Contig_21411_15.8478:1.1124	LOC_3064
ERR1857044_Contig_60877_9.49674:1.1248	LOC_3065
ERR1857044_Contig_19224_5.05684:1.1322	LOC_3066
ERR1857044_Contig_72369_9.99712:1.1061	LOC_3067
ERR1857044_Contig_38126_9.60145:1.1395	LOC_3068
ERR1857044_Contig_58506_8.52266:1.1057	LOC_3069
ERR1857044_Contig_60950_10.0623:1.1706	LOC_3070
ERR1857044_Contig_25590_7.77805:1.1250	LOC_3071
ERR1857044_Contig_48394_14.4904:1.1162	LOC_3072
ERR1857044_Contig_83687_13.7398:1.1757	LOC_3073
ERR1857044_Contig_73687_26.668:1.1038	LOC_3074
ERR1857044_Contig_27647_20.6654:1.2569	LOC_3075
ERR1857044_Contig_78512_10.7419:1.2256	LOC_3076
ERR1857044_Contig_85931_14.1397:1.1559	LOC_3077
ERR1857044_Contig_36645_9.82645:1.1109	LOC_3078
ERR1857044_Contig_87672_14.1996:1.1894	LOC_3079
ERR1857044_Contig_33285_5.74891:1.1394	LOC_3080
ERR1857044_Contig_70185_9.99156:1.1798	LOC_3081
ERR1857044_Contig_4132_21.116:1.1382	LOC_3082
ERR1857044_Contig_78032_21.3933:1.1576	LOC_3083
ERR1857044_Contig_2556_13.2237:1.1339	LOC_3084
ERR1857044_Contig_8173_20.5892:1.1556	LOC_3085
ERR1857044_Contig_72613_9.4058:1.1469	LOC_3086
ERR1857044_Contig_91496_14.3106:1.1031	LOC_3087
ERR1857044_Contig_57122_11.7576:1.1212	LOC_3088
ERR1857044_Contig_47163_10.1125:1.1078	LOC_3089
ERR1857044_Contig_73006_21.582:1.1551	LOC_3090
ERR1857044_Contig_11703_17.849:1.1808	LOC_3091
ERR1857044_Contig_57397_9.86269:1.1127	LOC_3092
ERR1857044_Contig_53123_14.3661:1.2047	LOC_3093
ERR1857044_Contig_84153_21.7827:1.1382	LOC_3094
ERR1857044_Contig_55185_28.4485:1.1108	LOC_3095
ERR1857044_Contig_17197_38.5318:1.1199	LOC_3096
ERR1857044_Contig_45461_22.3688:1.1731	LOC_3097
ERR1857044_Contig_36544_19.406:1.1158	LOC_3098
ERR1857044_Contig_81106_21.9593:1.1715	LOC_3099
ERR1857044_Contig_33991_12.1887:1.1048	LOC_3100
ERR1857044_Contig_81370_9.51381:1.1106	LOC_3101
ERR1857044_Contig_21212_11.4046:1.1698	LOC_3102
ERR1857044_Contig_21497_21.5711:1.1440	LOC_3103
ERR1857044_Contig_45573_15.4786:1.1842	LOC_3104
ERR1857044_Contig_14460_14.226:1.1763	LOC_3105
ERR1857044_Contig_83808_10.1208:1.1344	LOC_3106
ERR1857044_Contig_57527_12.6665:1.2632	LOC_3107
ERR1857044_Contig_10450_8.73462:1.1418	LOC_3108
ERR1857044_Contig_13458_8.19825:1.2537	LOC_3109
ERR1857044_Contig_859_21.9678:1.1138	LOC_3110
ERR1857044_Contig_9170_19.276:1.1125	LOC_3111
ERR1857044_Contig_85465_6.95296:1.2167	LOC_3112
ERR1857044_Contig_32421_10.9152:1.1753	LOC_3113
ERR1857044_Contig_28980_9.53408:1.1619	LOC_3114
ERR1857044_Contig_964_24.7595:1.1334	LOC_3115
ERR1857044_Contig_40733_16.6293:1.1029	LOC_3116
ERR1857044_Contig_55037_38.4605:1.1362	LOC_3117
ERR1857044_Contig_51108_7.98007:1.2479	LOC_3118
ERR1857044_Contig_25537_14.0477:1.1677	LOC_3119
ERR1857044_Contig_66962_8.47623:1.2397	LOC_3120
ERR1857044_Contig_34780_10.614:1.1730	LOC_3121
ERR1857044_Contig_69877_13.211:1.1442	LOC_3122
ERR1857044_Contig_89174_20.8852:1.1667	LOC_3123
ERR1857044_Contig_22568_11.5565:1.1073	LOC_3124
ERR1857044_Contig_2970_12.2179:1.1980	LOC_3125
ERR1857044_Contig_52869_15.332:1.1011	LOC_3126
ERR1857044_Contig_64234_10.91:1.1187	LOC_3127
ERR1857044_Contig_74399_8.96068:1.1597	LOC_3128
ERR1857044_Contig_93049_9.76028:1.1309	LOC_3129
ERR1857044_Contig_61763_23.0129:1.1030	LOC_3130
ERR1857044_Contig_52339_11.2676:1.2165	LOC_3131
ERR1857044_Contig_90165_21.7303:1.1607	LOC_3132
ERR1857044_Contig_70055_37.2993:1.1440	LOC_3133
ERR1857044_Contig_77016_10.1266:1.1947	LOC_3134
ERR1857044_Contig_88664_19.2983:1.1304	LOC_3135
ERR1857044_Contig_26137_6.27259:1.1326	LOC_3136
ERR1857044_Contig_47058_7.59048:1.1385	LOC_3137
ERR1857044_Contig_25462_5.2145:1.1041	LOC_3138
ERR1857044_Contig_61408_12.6635:1.1191	LOC_3139
ERR1857044_Contig_67310_9.16855:1.1699	LOC_3140
ERR1857044_Contig_56915_10.4039:1.2038	LOC_3141
ERR1857044_Contig_4366_12.5013:1.1219	LOC_3142
ERR1857044_Contig_47202_10.4802:1.2344	LOC_3143
ERR1857044_Contig_52369_9.41257:1.1850	LOC_3144
ERR1857044_Contig_75608_17.7344:1.4659	LOC_3145
ERR1857044_Contig_59054_17.5484:1.1362	LOC_3146
ERR1857044_Contig_18146_5.58418:1.1006	LOC_3147
ERR1857044_Contig_55885_30.4622:1.2190	LOC_3148
ERR1857044_Contig_85572_8.94892:1.1919	LOC_3149
ERR1857044_Contig_53223_9.19887:1.1785	LOC_3150
ERR1857044_Contig_8000_29.5747:1.1492	LOC_3151
ERR1857044_Contig_67235_35.3972:1.2004	LOC_3152
ERR1857044_Contig_54241_6.09589:1.1042	LOC_3153
ERR1857044_Contig_67492_22.3313:1.1173	LOC_3154
ERR1857044_Contig_31240_13.1706:1.3051	LOC_3155
ERR1857044_Contig_90844_8.08745:1.1335	LOC_3156
ERR1857044_Contig_88041_11.1092:1.1513	LOC_3157
ERR1857044_Contig_30672_10.005:1.1012	LOC_3158
ERR1857044_Contig_56401_10.3536:1.2537	LOC_3159
ERR1857044_Contig_61569_25.9299:1.1419	LOC_3160
ERR1857044_Contig_72070_8.40708:1.1602	LOC_3161
ERR1857044_Contig_87074_35.0814:1.1248	LOC_3162
ERR1857044_Contig_93107_20.7201:1.2092	LOC_3163
ERR1857044_Contig_86702_9.35531:1.1886	LOC_3164
ERR1857044_Contig_73859_14.0783:1.1208	LOC_3165
ERR1857044_Contig_17832_9.43326:1.2822	LOC_3166
ERR1857044_Contig_58065_7.97631:1.1413	LOC_3167
ERR1857044_Contig_77420_9.16942:1.1289	LOC_3168
ERR1857044_Contig_7206_11.6299:1.1525	LOC_3169
ERR1857044_Contig_65459_12.2152:1.2641	LOC_3170
ERR1857044_Contig_84504_8.33698:1.1937	LOC_3171
ERR1857044_Contig_79416_7.00269:1.2250	LOC_3172
ERR1857044_Contig_14705_11.8446:1.1571	LOC_3173
ERR1857044_Contig_83609_27.5495:1.2233	LOC_3174
ERR1857044_Contig_28773_26.3348:1.1185	LOC_3175
ERR1857044_Contig_59620_10.9523:1.1174	LOC_3176
ERR1857044_Contig_5014_11.0262:1.2271	LOC_3177
ERR1857044_Contig_67227_22.6487:1.2010	LOC_3178
ERR1857044_Contig_37287_10.6308:1.1350	LOC_3179
ERR1857044_Contig_74223_6.45427:1.1015	LOC_3180
ERR1857044_Contig_2578_34.7668:1.1435	LOC_3181
ERR1857044_Contig_70225_6.82477:1.1966	LOC_3182
ERR1857044_Contig_81889_9.01728:1.1235	LOC_3183
ERR1857044_Contig_17609_21.5464:1.1054	LOC_3184
ERR1857044_Contig_50389_12.6357:1.1085	LOC_3185
ERR1857044_Contig_73919_23.7156:1.1810	LOC_3186
ERR1857044_Contig_83674_10.2661:1.2042	LOC_3187
ERR1857044_Contig_17134_17.2703:1.1030	LOC_3188
ERR1857044_Contig_7869_9.74684:1.1920	LOC_3189
ERR1857044_Contig_87473_25.4259:1.1018	LOC_3190
ERR1857044_Contig_50508_18.058:1.1951	LOC_3191
ERR1857044_Contig_14798_16.9698:1.1444	LOC_3192
ERR1857044_Contig_57953_9.54709:1.2080	LOC_3193
ERR1857044_Contig_66972_7.1227:1.1324	LOC_3194
ERR1857044_Contig_29196_33.1939:1.1196	LOC_3195
ERR1857044_Contig_54495_12.3803:1.1014	LOC_3196
ERR1857044_Contig_82058_21.9217:1.1234	LOC_3197
ERR1857044_Contig_66524_10.4461:1.2553	LOC_3198
ERR1857044_Contig_66641_7.40242:1.1178	LOC_3199
ERR1857044_Contig_45486_22.8042:1.1455	LOC_3200
ERR1857044_Contig_25093_12.5415:1.1562	LOC_3201
ERR1857044_Contig_27780_13.0587:1.2949	LOC_3202
ERR1857044_Contig_86301_16.8703:1.1038	LOC_3203
ERR1857044_Contig_50295_15.2004:1.1033	LOC_3204
ERR1857044_Contig_57305_8.31418:1.1430	LOC_3205
ERR1857044_Contig_51363_11.2534:1.1259	LOC_3206
ERR1857044_Contig_65877_14.3078:1.1118	LOC_3207
ERR1857044_Contig_31751_11.3019:1.1080	LOC_3208
ERR1857044_Contig_93317_9.58187:1.3892	LOC_3209
ERR1857044_Contig_1509_10.8891:1.1021	LOC_3210
ERR1857044_Contig_81912_29.2681:1.1195	LOC_3211
ERR1857044_Contig_23121_7.36491:1.2163	LOC_3212
ERR1857044_Contig_46294_8.84288:1.3495	LOC_3213
ERR1857044_Contig_14949_9.75814:1.3121	LOC_3214
ERR1857044_Contig_11623_13.5654:1.1182	LOC_3215
ERR1857044_Contig_17451_25.4156:1.1158	LOC_3216
ERR1857044_Contig_87889_14.7579:1.1346	LOC_3217
ERR1857044_Contig_62551_10.0859:1.1359	LOC_3218
ERR1857044_Contig_22326_16.4153:1.1142	LOC_3219
ERR1857044_Contig_61906_12.2648:1.1221	LOC_3220
ERR1857044_Contig_74455_9.14695:1.2708	LOC_3221
ERR1857044_Contig_76138_136.846:1.1093	LOC_3222
ERR1857044_Contig_29132_8.85424:1.1152	LOC_3223
ERR1857044_Contig_16270_11.5516:1.1659	LOC_3224
ERR1857044_Contig_2560_10.8292:1.3610	LOC_3225
ERR1857044_Contig_44324_12.8352:1.2380	LOC_3226
ERR1857044_Contig_24643_32.5911:1.2079	LOC_3227
ERR1857044_Contig_75750_10.1004:1.1185	LOC_3228
ERR1857044_Contig_49434_8.54134:1.1302	LOC_3229
ERR1857044_Contig_67445_6.81662:1.1067	LOC_3230
ERR1857044_Contig_57026_10.2105:1.2623	LOC_3231
ERR1857044_Contig_18306_7.78473:1.1618	LOC_3232
ERR1857044_Contig_26718_12.1004:1.1873	LOC_3233
ERR1857044_Contig_80266_7.6052:1.1365	LOC_3234
ERR1857044_Contig_7179_8.2764:1.1431	LOC_3235
ERR1857044_Contig_39035_6.91261:1.1130	LOC_3236
ERR1857044_Contig_10733_8.31798:1.1605	LOC_3237
ERR1857044_Contig_20617_10.6896:1.1415	LOC_3238
ERR1857044_Contig_69372_10.5791:1.1151	LOC_3239
ERR1857044_Contig_55279_8.27475:1.2131	LOC_3240
ERR1857044_Contig_77648_15.1724:1.1012	LOC_3241
ERR1857044_Contig_28987_22.1851:1.1268	LOC_3242
ERR1857044_Contig_41601_12.4982:1.1140	LOC_3243
